Date,Open,High,Low,Close,Volume,Adj Close
10/09/07,2793.95,2806.41,2784.52,2803.91,1865120000,2803.91
10/08/07,2777.72,2787.37,2771.6,2787.37,1496610000,2787.37
10/05/07,2754.68,2784.93,2749.85,2780.32,2012860000,2780.32
10/04/07,2735.39,2735.52,2718.05,2733.57,1695520000,2733.57
10/03/07,2734.32,2746.14,2721.23,2729.43,1851090000,2729.43
10/02/07,2740.65,2747.11,2732.69,2747.11,1740460000,2747.11
10/01/07,2704.25,2743.53,2704.25,2740.99,1914080000,2740.99
09/28/07,2709.65,2716.75,2692.02,2701.5,1929890000,2701.5
09/27/07,2711.82,2712.79,2702.02,2709.59,1745070000,2709.59
09/26/07,2696.53,2709.23,2689.59,2699.03,1984010000,2699.03
09/25/07,2658.53,2683.92,2656.33,2683.45,1910890000,2683.45
09/24/07,2676.42,2692.16,2660.52,2667.95,1848950000,2667.95
09/21/07,2670.75,2678.69,2666.32,2671.22,2268300000,2671.22
09/20/07,2659.58,2669.43,2648.07,2654.29,1751460000,2654.29
09/19/07,2665.89,2683.02,2654.9,2666.48,2183810000,2666.48
09/18/07,2592.96,2651.66,2583.14,2651.66,2083620000,2651.66
09/17/07,2594.04,2596.09,2575.36,2581.66,1407780000,2581.66
09/14/07,2582.15,2603.63,2577.73,2602.18,1586580000,2602.18
09/13/07,2607.13,2612.7,2589.41,2601.06,1666510000,2601.06
09/12/07,2592.83,2612.18,2590.38,2592.07,1888570000,2592.07
09/11/07,2573.28,2598.94,2572.86,2597.47,1743730000,2597.47
09/10/07,2581.78,2588.88,2536.93,2559.11,1771430000,2559.11
09/07/07,2581.48,2584.28,2556.59,2565.7,1906520000,2565.7
09/06/07,2615.74,2620.89,2595.52,2614.32,1795220000,2614.32
09/05/07,2618.28,2621.54,2596.7,2605.95,1921820000,2605.95
09/04/07,2596.38,2644.45,2596.38,2630.24,1863090000,2630.24
08/31/07,2596.19,2603.11,2579.79,2596.36,1536640000,2596.36
08/30/07,2545.08,2587.86,2542.48,2565.3,1704910000,2565.3
08/29/07,2518.82,2563.16,2512.6,2563.16,1649720000,2563.16
08/28/07,2546.39,2548.06,2500.55,2500.64,1562800000,2500.64
08/27/07,2570.41,2573.83,2557.48,2561.25,1314030000,2561.25
08/24/07,2539.65,2576.69,2534.64,2576.69,1624860000,2576.69
08/23/07,2562.41,2565.35,2530.57,2541.7,1622880000,2541.7
08/22/07,2542.99,2554.9,2533.74,2552.8,1787060000,2552.8
08/21/07,2502.31,2529.66,2500.66,2521.3,1677080000,2521.3
08/20/07,2511.07,2516.31,2487.44,2508.59,1656440000,2508.59
08/17/07,2510.38,2524.96,2466.36,2505.03,2580340000,2505.03
08/16/07,2440.91,2460.5,2386.69,2451.07,3279620000,2451.07
08/15/07,2492.76,2520.39,2457.89,2458.83,2259870000,2458.83
08/14/07,2549.26,2552.49,2499.12,2499.12,1982860000,2499.12
08/13/07,2566.6,2572.51,2541.35,2542.24,2154750000,2542.24
08/10/07,2529.54,2569.25,2503.16,2544.89,3202570000,2544.89
08/09/07,2573.03,2615.93,2556.49,2556.49,3593450000,2556.49
08/08/07,2582.6,2627.75,2582.6,2612.98,3542890000,2612.98
08/07/07,2532.78,2577.81,2523.44,2561.6,2704030000,2561.6
08/06/07,2524.87,2547.33,2491.96,2547.33,2815560000,2547.33
08/03/07,2572.92,2575.58,2511.12,2511.25,2504430000,2511.25
08/02/07,2557.59,2579.28,2553.14,2575.98,2456970000,2575.98
08/01/07,2538.5,2557.11,2515.81,2553.87,2912270000,2553.87
07/31/07,2606.32,2607.45,2545.9,2546.27,2789130000,2546.27
07/30/07,2568.14,2592,2552.31,2583.28,2291710000,2583.28
07/27/07,2599.87,2608.99,2562.06,2562.24,2705290000,2562.24
07/26/07,2620.75,2632.46,2563.81,2599.34,3392140000,2599.34
07/25/07,2660.19,2665.81,2628.15,2648.17,2482250000,2648.17
07/24/07,2673.7,2682.4,2634.03,2639.86,2463270000,2639.86
07/23/07,2698.49,2705.03,2688.41,2690.58,2034080000,2690.58
07/20/07,2709.99,2710.32,2674.64,2687.6,2335920000,2687.6
07/19/07,2716.66,2724.74,2710.84,2720.04,2177500000,2720.04
07/18/07,2695.28,2699.87,2674.26,2699.49,2257380000,2699.49
07/17/07,2702.1,2719.94,2701.56,2712.29,2158690000,2712.29
07/16/07,2703.4,2712.13,2693.71,2697.33,1751060000,2697.33
07/13/07,2696.96,2707.64,2694.09,2707,1729190000,2707
07/12/07,2662.76,2701.73,2662.52,2701.73,2166350000,2701.73
07/11/07,2637.12,2652.34,2631.89,2651.79,2014260000,2651.79
07/10/07,2657.87,2662.55,2637.66,2639.16,2229340000,2639.16
07/09/07,2668.99,2672.59,2660.65,2670.02,1895200000,2670.02
07/06/07,2656.3,2667.97,2649.05,2666.51,1597110000,2666.51
07/05/07,2646.3,2658.01,2637.78,2656.65,1694530000,2656.65
07/03/07,2636.71,2644.95,2635,2644.95,1089120000,2644.95
07/02/07,2617.39,2632.3,2614.84,2632.3,1853840000,2632.3
06/29/07,2619.94,2626.56,2590.09,2603.23,2168420000,2603.23
06/28/07,2606.14,2624.6,2604.6,2608.37,1923410000,2608.37
06/27/07,2563.83,2605.92,2560.45,2605.35,2020260000,2605.35
06/26/07,2589.22,2590.89,2566.34,2574.16,2100330000,2574.16
06/25/07,2590.59,2605.87,2568.5,2577.08,2039010000,2577.08
06/22/07,2610.36,2612.75,2583.24,2588.96,3240350000,2588.96
06/21/07,2597.65,2618.54,2586.05,2616.96,2562640000,2616.96
06/20/07,2632.2,2634.6,2599.63,2599.96,2793260000,2599.96
06/19/07,2620.31,2631.3,2612.42,2626.76,1871880000,2626.76
06/18/07,2631.34,2631.45,2617.66,2626.6,1717120000,2626.6
06/15/07,2625.33,2630.51,2620.72,2626.71,2420750000,2626.71
06/14/07,2584.14,2604.76,2583.93,2599.41,1936220000,2599.41
06/13/07,2558.47,2582.31,2556.72,2582.31,2086610000,2582.31
06/12/07,2560.41,2576.89,2547.99,2549.77,2047210000,2549.77
06/11/07,2569.64,2584.82,2566.84,2572.15,1614980000,2572.15
06/08/07,2541.14,2573.74,2534.97,2573.54,1908130000,2573.54
06/07/07,2577.37,2585.73,2541.38,2541.38,2716240000,2541.38
06/06/07,2599.56,2599.56,2578.81,2587.18,2163430000,2587.18
06/05/07,2611.16,2613.31,2595.01,2611.23,2182810000,2611.23
06/04/07,2606.05,2619.75,2604.85,2618.29,1947220000,2618.29
06/01/07,2614.01,2626.4,2608.69,2613.92,1880030000,2613.92
05/31/07,2599.47,2607.9,2594.29,2604.52,2286850000,2604.52
05/30/07,2556.17,2592.59,2551.68,2592.59,1969150000,2592.59
05/29/07,2561.04,2576.36,2558.4,2572.06,1651000000,2572.06
05/25/07,2547.41,2560.03,2544.46,2557.19,1559700000,2557.19
05/24/07,2577.21,2585.73,2531.28,2537.92,2350850000,2537.92
05/23/07,2592.62,2600.94,2576.23,2577.05,2011060000,2577.05
05/22/07,2580.04,2593.03,2573.95,2588.02,1943950000,2588.02
05/21/07,2560.93,2587.87,2560.85,2578.79,1974220000,2578.79
05/18/07,2548.07,2559.03,2540.67,2558.45,1996930000,2558.45
05/17/07,2544.32,2547.71,2535.47,2539.38,1924890000,2539.38
05/16/07,2532.71,2547.42,2519.35,2547.42,2061050000,2547.42
05/15/07,2544.67,2557.78,2523.83,2525.29,2187760000,2525.29
05/14/07,2564.05,2568.93,2537.92,2546.44,1941450000,2546.44
05/11/07,2541.66,2562.45,2539.67,2562.22,1725550000,2562.22
05/10/07,2564.8,2570.73,2533.12,2533.74,2237610000,2533.74
05/09/07,2557.63,2579.98,2555.71,2576.34,2104220000,2576.34
05/08/07,2563.18,2571.75,2551.15,2571.75,1897750000,2571.75
05/07/07,2572.64,2580.06,2569.22,2570.95,1652300000,2570.95
05/04/07,2574.5,2577.96,2561.73,2572.15,2214130000,2572.15
05/03/07,2560.85,2569.8,2555.84,2565.46,2137140000,2565.46
05/02/07,2531.96,2562.78,2531.96,2557.84,2073150000,2557.84
05/01/07,2529.95,2532.37,2510.57,2531.53,2351750000,2531.53
04/30/07,2558.05,2558.75,2525.09,2525.09,2080710000,2525.09
04/27/07,2554.48,2562.99,2550.1,2557.21,2078160000,2557.21
04/26/07,2551.49,2560.64,2544.12,2554.46,2406090000,2554.46
04/25/07,2533.54,2551.39,2523.84,2547.89,2644120000,2547.89
04/24/07,2528.39,2529.48,2509.26,2524.54,2220610000,2524.54
04/23/07,2525.77,2531.4,2518.47,2523.67,1928530000,2523.67
04/20/07,2525.23,2532.24,2515.24,2526.39,2084270000,2526.39
04/19/07,2497.22,2515.95,2490.34,2505.35,2112920000,2505.35
04/18/07,2507.34,2518.21,2499.65,2510.5,2046760000,2510.5
04/17/07,2519.12,2522.07,2510.6,2516.95,1900920000,2516.95
04/16/07,2500.55,2519.03,2500.55,2518.33,1779410000,2518.33
04/13/07,2479.69,2491.94,2468.23,2491.94,1834320000,2491.94
04/12/07,2455.72,2480.41,2448.71,2480.32,1905500000,2480.32
04/11/07,2477.76,2478.51,2452.05,2459.31,1957970000,2459.31
04/10/07,2468.13,2479.46,2468.03,2477.61,1834530000,2477.61
04/09/07,2478.02,2478.68,2464.57,2469.18,1714880000,2469.18
04/05/07,2457.65,2471.34,2455.6,2471.34,1537800000,2471.34
04/04/07,2451.94,2461.49,2448.69,2458.69,1933300000,2458.69
04/03/07,2432.3,2456.17,2432.3,2450.33,1932030000,2450.33
04/02/07,2425.36,2427.94,2409.04,2422.26,1784170000,2422.26
03/30/07,2419.91,2432.2,2403.01,2421.64,1998550000,2421.64
03/29/07,2432.5,2433.04,2396.83,2417.88,1926070000,2417.88
03/28/07,2427.19,2434.32,2413.09,2417.1,1868310000,2417.1
03/27/07,2448.92,2450.03,2435.19,2437.43,1708060000,2437.43
03/26/07,2451.6,2455.63,2428,2455.63,1817870000,2455.63
03/23/07,2451.83,2459.96,2447.81,2448.93,1634470000,2448.93
03/22/07,2457.06,2457.37,2442.51,2451.74,1887290000,2451.74
03/21/07,2415.54,2455.92,2405.39,2455.92,2158740000,2455.92
03/20/07,2394.82,2412.64,2393.19,2408.21,1761940000,2408.21
03/19/07,2384.66,2399.8,2381.55,2394.41,1650970000,2394.41
03/16/07,2376.82,2385.32,2364.36,2372.66,2031650000,2372.66
03/15/07,2371.02,2382.62,2367.74,2378.7,1690430000,2378.7
03/14/07,2350.94,2371.74,2331.57,2371.74,2255630000,2371.74
03/13/07,2388.86,2395.98,2350.57,2350.57,2235000000,2350.57
03/12/07,2385.14,2404.02,2384.39,2402.29,1637980000,2402.29
03/09/07,2403.13,2404.8,2375.57,2387.55,1875050000,2387.55
03/08/07,2396.55,2402.2,2382,2387.73,1989910000,2387.73
03/07/07,2382.65,2388.78,2371.92,2374.64,1959330000,2374.64
03/06/07,2363.15,2390.14,2361.27,2385.14,2121430000,2385.14
03/05/07,2368,2377.84,2340.4,2340.68,2291680000,2340.68
03/02/07,2389.86,2401.26,2368,2368,2352790000,2368
03/01/07,2377.18,2419.15,2359.44,2404.21,2710750000,2404.21
02/28/07,2411.89,2431.86,2395.35,2416.15,2620450000,2416.15
02/27/07,2468.74,2470.92,2402.36,2407.86,3037380000,2407.86
02/26/07,2525.04,2525.98,2492.54,2504.52,1912480000,2504.52
02/23/07,2522.53,2522.84,2506.95,2515.1,2012220000,2515.1
02/22/07,2523.36,2531.42,2509.06,2524.94,1850960000,2524.94
02/21/07,2503.54,2518.42,2500.96,2518.42,2012450000,2518.42
02/20/07,2491.75,2514.22,2479.92,2513.04,2165590000,2513.04
02/16/07,2491.48,2497.92,2482.66,2496.31,1887430000,2496.31
02/15/07,2489.84,2498.37,2485.51,2497.1,1949670000,2497.1
02/14/07,2468.04,2494.51,2468.04,2488.38,2173580000,2488.38
02/13/07,2455.25,2464.56,2452.17,2459.88,1821390000,2459.88
02/12/07,2460.63,2460.63,2444.68,2450.38,1840250000,2450.38
02/09/07,2491.65,2496.52,2453.44,2459.82,2186590000,2459.82
02/08/07,2484.5,2492.41,2477.71,2488.67,1995880000,2488.67
02/07/07,2483.73,2495.27,2475.57,2490.5,2198410000,2490.5
02/06/07,2475.78,2478.24,2454.6,2471.49,2113710000,2471.49
02/05/07,2475.03,2481.57,2466.18,2470.6,1875310000,2470.6
02/02/07,2474.19,2478.41,2466.56,2475.88,1876770000,2475.88
02/01/07,2474.08,2481.38,2458.71,2468.38,2170040000,2468.38
01/31/07,2443.33,2471.2,2433.76,2463.93,2186710000,2463.93
01/30/07,2446.66,2451,2437.42,2448.64,1769600000,2448.64
01/29/07,2434.64,2451.83,2431.31,2441.09,1915400000,2441.09
01/26/07,2441.1,2443.44,2418.61,2435.49,2067080000,2435.49
01/25/07,2469.27,2470.51,2430.56,2434.24,2202280000,2434.24
01/24/07,2443.01,2466.28,2440.82,2466.28,2202040000,2466.28
01/23/07,2428.26,2447.03,2425.98,2431.41,2001100000,2431.41
01/22/07,2454.5,2454.66,2422.92,2431.07,1900860000,2431.07
01/19/07,2437.63,2453.79,2435.68,2451.31,2037890000,2451.31
01/18/07,2475.33,2475.8,2438.11,2443.21,2456180000,2443.21
01/17/07,2487.89,2496.93,2475.83,2479.42,2273880000,2479.42
01/16/07,2504.56,2508.93,2493.92,2497.78,2139550000,2497.78
01/12/07,2481.72,2502.82,2481.54,2502.82,2175810000,2502.82
01/11/07,2464.89,2489.46,2463.39,2484.85,2436270000,2484.85
01/10/07,2434.04,2461.34,2427.9,2459.33,2274210000,2459.33
01/09/07,2443.26,2449.87,2423.56,2443.83,2144160000,2443.83
01/08/07,2435.25,2445.63,2421.13,2438.2,1905620000,2438.2
01/05/07,2445.07,2445.07,2420.59,2434.25,2060360000,2434.25
01/04/07,2423.82,2460.51,2413.75,2453.43,2104210000,2453.43
01/03/07,2429.72,2454.62,2394.66,2423.16,2435280000,2423.16
12/29/06,2423.03,2437.38,2413.43,2415.29,1413920000,2415.29
12/28/06,2425.32,2432.48,2420.91,2425.57,1237530000,2425.57
12/27/06,2418.78,2432.73,2418.78,2431.22,1216260000,2431.22
12/26/06,2398.22,2414.21,2397.68,2413.51,1016200000,2413.51
12/22/06,2415.98,2416.49,2400.72,2401.18,1306530000,2401.18
12/21/06,2430.14,2433.13,2408.99,2415.85,1732880000,2415.85
12/20/06,2432,2443.34,2426.41,2427.61,1749530000,2427.61
12/19/06,2420.08,2437.33,2408.85,2429.55,1960720000,2429.55
12/18/06,2462.43,2470.95,2428.66,2435.57,1936350000,2435.57
12/15/06,2467.36,2470.02,2455.24,2457.2,2324650000,2457.2
12/14/06,2435.75,2461.31,2435.75,2453.85,1889510000,2453.85
12/13/06,2444.12,2444.12,2423.87,2432.41,1782430000,2432.41
12/12/06,2443.03,2444.72,2419.32,2431.6,1927540000,2431.6
12/11/06,2437.36,2453.22,2429.97,2442.86,1813340000,2442.86
12/08/06,2423.67,2447.03,2416.77,2437.36,1840600000,2437.36
12/07/06,2449.64,2454.91,2427.69,2427.69,2051030000,2427.69
12/06/06,2447.54,2451.86,2436.47,2445.86,1889000000,2445.86
12/05/06,2455.7,2459.51,2445.14,2452.38,1990600000,2452.38
12/04/06,2420.92,2455.67,2420.6,2448.39,1954530000,2448.39
12/01/06,2430.75,2434.39,2392.95,2413.21,2040520000,2413.21
11/30/06,2430.75,2441.35,2419.23,2431.77,2134200000,2431.77
11/29/06,2422.91,2436.61,2414.8,2432.23,1903430000,2432.23
11/28/06,2397.32,2414.08,2390.1,2412.61,1958630000,2412.61
11/27/06,2454.17,2454.64,2405.89,2405.92,1950300000,2405.92
11/24/06,2449.73,2468.42,2449.32,2460.26,681510000,2460.26
11/22/06,2463.21,2467.2,2450.64,2465.98,1573120000,2465.98
11/21/06,2454.65,2456.6,2445.04,2454.84,1660270000,2454.84
11/20/06,2441.16,2457.14,2437.84,2452.72,1697480000,2452.72
11/17/06,2439.63,2445.86,2431.79,2445.86,1732400000,2445.86
11/16/06,2447.09,2453.35,2438.04,2449.06,2038830000,2449.06
11/15/06,2430.14,2452.56,2429.68,2442.75,2103870000,2442.75
11/14/06,2408.05,2430.83,2394.62,2430.66,1926370000,2430.66
11/13/06,2389.52,2408.91,2387.88,2406.38,1720810000,2406.38
11/10/06,2378.26,2389.72,2373.62,2389.72,1680460000,2389.72
11/09/06,2399.28,2401.33,2370.6,2376.01,2380240000,2376.01
11/08/06,2363.92,2393.47,2358.44,2384.94,2076020000,2384.94
11/07/06,2366.01,2391.34,2363.64,2375.88,2088770000,2375.88
11/06/06,2341.66,2371.81,2341.66,2365.95,1892250000,2365.95
11/03/06,2339.04,2343.98,2316.82,2330.79,1830050000,2330.79
11/02/06,2324.48,2339.13,2320.84,2334.02,1887310000,2334.02
11/01/06,2373.49,2375.53,2330.57,2334.35,2027020000,2334.35
10/31/06,2368.75,2374.64,2355.95,2366.71,1922150000,2366.71
10/30/06,2347.21,2371.06,2341.03,2363.77,1724180000,2363.77
10/27/06,2375.17,2377.34,2347.07,2350.62,2268950000,2350.62
10/26/06,2361.09,2379.29,2347.88,2379.1,2339540000,2379.1
10/25/06,2346.77,2359.76,2338.65,2356.59,2100780000,2356.59
10/24/06,2352.49,2356.03,2335.91,2344.84,1856880000,2344.84
10/23/06,2338.15,2364.2,2330.61,2355.56,1823480000,2355.56
10/20/06,2340.94,2349.36,2329.13,2342.3,1922070000,2342.3
10/19/06,2332.54,2345.24,2324.43,2340.94,2000690000,2340.94
10/18/06,2355.42,2362.09,2330.49,2337.15,2130750000,2337.15
10/17/06,2354.07,2354.07,2329.8,2344.95,2125950000,2344.95
10/16/06,2359.19,2368.11,2358.01,2363.84,1823620000,2363.84
10/13/06,2344.7,2360.23,2341.4,2357.29,1940530000,2357.29
10/12/06,2318.28,2346.29,2318.28,2346.18,2003960000,2346.18
10/11/06,2304.67,2322.07,2292.29,2308.27,1995600000,2308.27
10/10/06,2314.12,2319.06,2302.24,2315.43,1760360000,2315.43
10/09/06,2297.82,2317.42,2295.25,2311.77,1485280000,2311.77
10/06/06,2296.15,2306.28,2289.99,2299.99,1672470000,2299.99
10/05/06,2289.53,2306.35,2287.61,2306.34,1911090000,2306.34
10/04/06,2239.88,2290.98,2239.26,2290.95,2190280000,2290.95
10/03/06,2233.01,2251.86,2224.21,2243.65,1946800000,2243.65
10/02/06,2257,2262.67,2235.68,2237.6,1769170000,2237.6
09/29/06,2273.3,2273.3,2257.98,2258.43,1812120000,2258.43
09/28/06,2266.93,2273.12,2252.91,2270.02,1805260000,2270.02
09/27/06,2256.17,2271,2254.37,2263.39,2039100000,2263.39
09/26/06,2247.72,2261.78,2243.67,2261.34,2011140000,2261.34
09/25/06,2227.37,2253.45,2212.02,2249.07,1833860000,2249.07
09/22/06,2233.55,2233.55,2210.13,2218.93,1646540000,2218.93
09/21/06,2257.54,2261.47,2232.89,2237.75,1993110000,2237.75
09/20/06,2242.11,2257.28,2242.11,2252.89,2164940000,2252.89
09/19/06,2239.86,2239.86,2202.93,2222.37,2079920000,2222.37
09/18/06,2232.99,2247.47,2228.52,2235.75,1914200000,2235.75
09/15/06,2243.28,2247.16,2227.72,2235.59,2455870000,2235.59
09/14/06,2221.73,2230.97,2218.86,2228.73,1826600000,2228.73
09/13/06,2214.8,2229.18,2211.14,2227.67,1860530000,2227.67
09/12/06,2174.61,2217.28,2174.61,2215.82,2007990000,2215.82
09/11/06,2152.12,2180.39,2147.44,2173.25,1694280000,2173.25
09/08/06,2160.02,2168.44,2154.55,2165.79,1457220000,2165.79
09/07/06,2160.05,2174.8,2149.36,2155.29,1847190000,2155.29
09/06/06,2189.7,2190.26,2167.63,2167.84,1797080000,2167.84
09/05/06,2192.94,2207.55,2184.42,2205.7,1732460000,2205.7
09/01/06,2194.56,2198.58,2182.93,2193.16,1325540000,2193.16
08/31/06,2189.17,2193.34,2181.77,2183.75,1700210000,2183.75
08/30/06,2175.07,2188.55,2167.48,2185.73,1620030000,2185.73
08/29/06,2161.96,2173.88,2145.22,2172.3,1580990000,2172.3
08/28/06,2140.52,2164.22,2139.57,2160.7,1333860000,2160.7
08/25/06,2132.17,2152.92,2129.25,2140.29,1282510000,2140.29
08/24/06,2142.34,2144.33,2122.65,2137.11,1404360000,2137.11
08/23/06,2152.91,2160.11,2126.75,2134.66,1457180000,2134.66
08/22/06,2145.31,2162.68,2140.63,2150.02,1555940000,2150.02
08/21/06,2151.91,2153.53,2140.81,2147.75,1314000000,2147.75
08/18/06,2157.14,2165.47,2138.45,2163.95,1683790000,2163.95
08/17/06,2144.3,2168.11,2141.56,2157.61,1919020000,2157.61
08/16/06,2127.06,2149.54,2120.11,2149.54,2474760000,2149.54
08/15/06,2092.49,2115.01,2089.6,2115.01,1755660000,2115.01
08/14/06,2073.01,2092.66,2067.69,2069.04,1480120000,2069.04
08/11/06,2066.23,2066.23,2049.84,2057.71,1423530000,2057.71
08/10/06,2052.98,2076.35,2048.22,2071.74,1730320000,2071.74
08/09/06,2085.56,2097.76,2056.77,2060.28,2074060000,2060.28
08/08/06,2079.52,2083.9,2054.13,2060.85,1889440000,2060.85
08/07/06,2079.45,2079.45,2064.94,2072.5,1428170000,2072.5
08/04/06,2107.83,2119.01,2068.8,2085.05,1832040000,2085.05
08/03/06,2064.56,2099.81,2060.91,2092.34,1818790000,2092.34
08/02/06,2069.91,2089,2069.58,2078.81,1755730000,2078.81
08/01/06,2080.34,2080.34,2052.75,2061.99,1663070000,2061.99
07/31/06,2087.86,2098.24,2082.62,2091.47,1582270000,2091.47
07/28/06,2065.28,2094.95,2065.06,2094.14,1803290000,2094.14
07/27/06,2082.57,2093.14,2052.02,2054.47,2120100000,2054.47
07/26/06,2066.46,2083.96,2053.64,2070.46,2073310000,2070.46
07/25/06,2060.38,2080.11,2055.34,2073.9,1913710000,2073.9
07/24/06,2030.49,2061.84,2030.49,2061.84,1975870000,2061.84
07/21/06,2035.26,2035.78,2014.07,2020.39,2346890000,2020.39
07/20/06,2083.83,2084.24,2038.71,2039.42,1951450000,2039.42
07/19/06,2037.68,2086.07,2037.1,2080.71,2304740000,2080.71
07/18/06,2043.18,2052.53,2012.78,2043.22,1996880000,2043.22
07/17/06,2034.76,2050.65,2028.3,2037.72,1504880000,2037.72
07/14/06,2053.88,2056.53,2027.11,2037.35,1779960000,2037.35
07/13/06,2076.39,2090.24,2054.1,2054.11,2022040000,2054.11
07/12/06,2121.71,2128.86,2090.23,2090.24,1776520000,2090.24
07/11/06,2110.42,2129.47,2095.69,2128.86,1971500000,2128.86
07/10/06,2135.96,2142.36,2109.18,2116.93,1561790000,2116.93
07/07/06,2146.89,2155.09,2126.64,2130.06,1759870000,2130.06
07/06/06,2156.3,2168.54,2148.21,2155.09,1585090000,2155.09
07/05/06,2174.69,2190.43,2147.12,2153.34,1586970000,2153.34
07/03/06,2177.91,2190.44,2172.09,2190.43,788200000,2190.43
06/30/06,2181.47,2183.48,2164.67,2172.09,2458840000,2172.09
06/29/06,2121.5,2174.38,2111.84,2174.38,2165390000,2174.38
06/28/06,2105.94,2112.62,2090.78,2111.84,1591310000,2111.84
06/27/06,2134.58,2139.43,2098.76,2100.25,1788170000,2100.25
06/26/06,2126.46,2135.71,2121.47,2133.67,1392940000,2133.67
06/23/06,2120.3,2137.43,2110.81,2121.47,1614510000,2121.47
06/22/06,2138.97,2141.2,2113.59,2122.98,1644700000,2122.98
06/21/06,2109.22,2152.56,2107.06,2141.2,1854850000,2141.2
06/20/06,2110.92,2126.72,2103.77,2107.06,1572100000,2107.06
06/19/06,2136.6,2138.77,2104.38,2110.42,1681580000,2110.42
06/16/06,2140.51,2144.15,2122.78,2129.95,2428150000,2129.95
06/15/06,2098.37,2147.91,2086,2144.15,2201490000,2144.15
06/14/06,2075.55,2091.94,2065.11,2086,2090140000,2086
06/13/06,2089.88,2108.36,2067.74,2072.47,2594500000,2072.47
06/12/06,2137.47,2138.68,2091.32,2091.32,1887720000,2091.32
06/09/06,2151.92,2163.21,2133.47,2135.06,1754740000,2135.06
06/08/06,2141.59,2151.8,2100.43,2145.32,2948100000,2145.32
06/07/06,2166.58,2184.44,2150.69,2151.8,1913870000,2151.8
06/06/06,2174.28,2176.47,2144.2,2162.78,2089540000,2162.78
06/05/06,2212.35,2219.41,2169.4,2169.62,1733250000,2169.62
06/02/06,2229.84,2233.88,2203.73,2219.41,1933380000,2219.41
06/01/06,2179.82,2219.86,2177.8,2219.86,2078740000,2219.86
05/31/06,2171.46,2185.33,2165.79,2178.88,2119060000,2178.88
05/30/06,2202.57,2202.57,2164.74,2164.74,1718660000,2164.74
05/26/06,2205.9,2210.49,2196.7,2210.37,1540700000,2210.37
05/25/06,2182.43,2198.58,2174.24,2198.24,2028960000,2198.24
05/24/06,2159.83,2179.84,2135.81,2169.17,2597020000,2169.17
05/23/06,2188.38,2199.56,2158.76,2158.76,2131750000,2158.76
05/22/06,2178.15,2184.57,2156.67,2172.86,2269960000,2172.86
05/19/06,2183.34,2198.66,2164.54,2193.88,2514380000,2193.88
05/18/06,2205.37,2212.95,2180.28,2180.32,2022640000,2180.32
05/17/06,2214.9,2222.38,2193.87,2195.8,2337800000,2195.8
05/16/06,2239,2243.74,2222.8,2229.13,1996620000,2229.13
05/15/06,2234.01,2245.18,2220.5,2238.52,2006700000,2238.52
05/12/06,2263.97,2264.19,2243.32,2243.78,2289510000,2243.78
05/11/06,2319.08,2319.6,2270.51,2272.7,2446770000,2272.7
05/10/06,2332.82,2338.25,2314.45,2320.74,2014270000,2320.74
05/09/06,2339.71,2343.62,2334.17,2338.25,1845230000,2338.25
05/08/06,2342.41,2352.56,2339.46,2344.99,1726260000,2344.99
05/05/06,2335.96,2344.37,2332.68,2342.57,1989260000,2342.57
05/04/06,2307.38,2326.82,2307.38,2323.9,2054110000,2323.9
05/03/06,2311.2,2312.6,2295.03,2303.97,2127260000,2303.97
05/02/06,2311.73,2313.93,2302.8,2309.84,2070740000,2309.84
05/01/06,2329.79,2334.69,2300.25,2304.79,2076120000,2304.79
04/28/06,2321.61,2337.28,2317.47,2322.57,2501760000,2322.57
04/27/06,2324.63,2361.89,2315.12,2344.95,2573560000,2344.95
04/26/06,2333.57,2342.88,2327.73,2333.63,2084230000,2333.63
04/25/06,2338.54,2338.54,2321.64,2330.3,2301780000,2330.3
04/24/06,2338.78,2338.78,2324.28,2333.38,2008130000,2333.38
04/21/06,2371.65,2371.65,2333.5,2342.86,2326080000,2342.86
04/20/06,2368.74,2375.54,2354.07,2362.55,2125120000,2362.55
04/19/06,2358.87,2370.93,2350.04,2370.88,2077690000,2370.88
04/18/06,2318.27,2357.46,2318.27,2356.14,2252800000,2356.14
04/17/06,2325.56,2332.67,2299.42,2311.16,1776170000,2311.16
04/13/06,2314.32,2333.03,2310.12,2326.11,1516980000,2326.11
04/12/06,2309.39,2318.05,2308.33,2314.68,1536510000,2314.68
04/11/06,2337.88,2339.79,2302.19,2310.35,2098780000,2310.35
04/10/06,2340.39,2343.59,2326.47,2333.27,1840950000,2333.27
04/07/06,2367.32,2375.45,2336.71,2339.02,2002360000,2339.02
04/06/06,2358.92,2366.56,2347.64,2361.17,2141860000,2361.17
04/05/06,2349.82,2361.91,2341.66,2359.75,2027440000,2359.75
04/04/06,2337.95,2350.7,2332.67,2345.36,2082320000,2345.36
04/03/06,2352.24,2357.53,2334.6,2336.74,1952960000,2336.74
03/31/06,2345.53,2348.89,2334.54,2339.79,1851620000,2339.79
03/30/06,2340.23,2353.14,2330.84,2340.82,2160810000,2340.82
03/29/06,2309.94,2344.67,2308.41,2337.78,2375300000,2337.78
03/28/06,2315.61,2327.83,2299.56,2304.46,1997510000,2304.46
03/27/06,2312.47,2319.93,2310.02,2315.58,1850220000,2315.58
03/24/06,2304.74,2316.15,2300.37,2312.82,1928040000,2312.82
